t,active_cpu_fog,fog_capacity,pressure,worst_fog_pressure,predicted_pressure,prediction_uncertainty,lstm_fallback_used,dqn_fallback_used_tasks,scale_decision,offload_ratio,offload_reason,tasks_on_fog,tasks_on_cloud,tasks_placed_fog,tasks_placed_cloud,fog_nodes_used_tick,cloud_nodes_used_tick,scale_up_total,scale_down_total,energy_joules_cumul
160,332,715,0.4643356643356643,0.7916666666666666,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,18,17,4,6,2,2,4,1,159394.17196735146
161,398,715,0.5566433566433566,0.7916666666666666,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,19,12,6,4,5,2,4,1,160817.83049535597
162,176,715,0.24615384615384617,0.56,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,16,8,5,0,3,0,4,1,161921.95426400218
163,397,715,0.5552447552447553,0.9545454545454546,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,18,5,9,2,7,2,4,1,163331.31642274128
164,413,715,0.5776223776223777,0.7333333333333333,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,18,4,4,2,3,2,4,1,164802.42555586822
165,437,715,0.6111888111888112,0.6916666666666667,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,20,3,6,1,4,1,4,1,166320.71115958338
166,332,715,0.4643356643356643,0.9473684210526315,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,14,4,5,1,4,1,4,1,167662.85586124397
167,386,715,0.5398601398601398,0.9473684210526315,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,19,3,8,2,5,2,4,1,169081.23853081898
168,406,715,0.5678321678321678,0.9473684210526315,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,21,4,8,2,4,2,4,1,170536.3371094849
169,407,715,0.5692307692307692,0.8636363636363636,1.0640436543800649,0.2126852385256078,0,0,none,0.12550203663280435,demand/capacity=1.01,22,4,7,1,4,1,4,1,171991.06367858144
170,333,715,0.46573426573426574,0.8636363636363636,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,21,2,5,1,4,1,4,1,173302.58436532505
171,392,715,0.5482517482517483,0.8117647058823529,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,23,4,10,2,5,2,4,1,174726.04823388683
172,327,715,0.45734265734265733,0.8117647058823529,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,21,2,6,0,3,0,4,1,176054.74774838163
173,331,715,0.46293706293706294,0.7473684210526316,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,18,3,3,2,3,2,4,1,177382.61437517588
174,284,715,0.3972027972027972,0.7473684210526316,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,14,2,4,0,3,0,4,1,178621.19156346747
175,399,715,0.558041958041958,0.7473684210526316,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,20,0,12,0,7,0,4,1,180075.14909935262
176,388,715,0.5426573426573427,0.7473684210526316,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,19,0,4,0,3,0,4,1,181505.24299887416
177,444,715,0.620979020979021,0.7473684210526316,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,25,2,9,2,4,2,4,1,183041.63101604275
178,330,715,0.46153846153846156,0.85,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,20,2,6,0,3,0,4,1,184363.13210667038
179,302,715,0.4223776223776224,0.85,1.0853797298813066,0.24028271941474405,0,0,none,0.221887072268943,demand/capacity=1.06,19,2,7,1,3,1,4,1,185640.0803898114
180,311,715,0.43496503496503497,0.85,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,22,3,9,2,4,2,4,1,186930.20127357158
181,309,715,0.43216783216783217,0.65,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,22,2,6,0,4,0,4,1,188226.299359696
182,378,715,0.5286713286713287,0.9636363636363636,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,24,2,7,0,3,0,4,1,189624.0224458204
183,318,715,0.44475524475524475,0.9636363636363636,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,22,1,9,1,4,1,4,1,190928.88755980856
184,297,715,0.4153846153846154,0.7363636363636363,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,22,1,6,0,3,0,4,1,192197.01160990706
185,335,715,0.46853146853146854,0.9363636363636364,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,22,2,6,1,5,1,4,1,193516.6503658879
186,358,715,0.5006993006993007,0.9363636363636364,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,21,5,8,4,5,2,4,1,194878.33904446938
187,362,715,0.5062937062937063,0.9363636363636364,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,23,5,10,0,6,0,4,1,196261.45380664218
188,488,715,0.6825174825174826,0.9833333333333333,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,28,8,9,4,5,2,4,1,197824.9703067829
189,392,715,0.5482517482517483,0.9833333333333333,1.040394848542966,0.21904139839576034,0,0,none,0.2663730780721303,demand/capacity=1.08,22,5,5,1,4,1,4,1,199223.64347030668
190,240,715,0.3356643356643357,0.9636363636363636,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,20,8,8,3,5,2,5,1,200403.57321277782
191,302,805,0.37515527950310557,0.7363636363636363,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,19,6,7,2,6,2,5,1,201777.9126911529
192,277,805,0.3440993788819876,0.5181818181818182,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,18,3,3,0,2,0,5,1,203117.0248968007
193,266,805,0.33043478260869563,0.825,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,12,1,5,0,3,0,5,1,204401.8282789191
194,317,805,0.3937888198757764,0.825,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,15,0,7,0,5,0,5,1,205772.5679355473
195,327,805,0.4062111801242236,0.825,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,15,0,3,0,2,0,5,1,207158.58031944823
196,439,805,0.5453416149068323,0.95,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,23,0,13,0,6,0,5,1,208732.057099634
197,480,805,0.5962732919254659,0.95,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,22,1,5,1,3,1,5,1,210392.5828994276
198,566,805,0.7031055900621118,0.9636363636363636,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,27,4,8,3,4,2,5,1,212205.1866615066
199,448,805,0.5565217391304348,0.9636363636363636,0.9762795396919404,0.22115178647344114,0,0,up,0.0,low pressure,20,4,5,0,2,0,5,1,213827.29893751748
200,272,805,0.337888198757764,0.8333333333333334,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,16,3,4,0,4,0,5,1,215138.4584623322
201,282,805,0.35031055900621116,0.8333333333333334,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,19,0,10,0,6,0,5,1,216462.35400834965
202,356,805,0.4422360248447205,0.8416666666666667,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,21,0,7,0,5,0,5,1,217915.68137254892
203,469,805,0.5826086956521739,0.8416666666666667,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,26,3,11,3,7,2,5,1,219577.32255605582
204,569,805,0.7068322981366459,0.8823529411764706,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,26,6,8,3,5,2,5,1,221409.62446054968
205,567,805,0.7043478260869566,0.9,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,26,7,7,1,4,1,5,1,223228.29356646957
206,623,805,0.7739130434782608,0.9,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,30,6,14,3,7,2,5,1,225159.50781030106
207,376,805,0.4670807453416149,0.9,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,26,3,7,0,2,0,5,1,226704.8685383243
208,308,805,0.3826086956521739,0.68,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,25,4,3,1,2,1,5,1,228140.24397222995
209,440,805,0.546583850931677,0.9647058823529412,0.9828304189765169,0.23996082639926203,0,0,none,0.0,low pressure,20,1,10,0,6,0,5,1,229742.93370625752
210,515,805,0.639751552795031,1.0,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,20,2,7,2,3,2,5,1,231438.3734402851
211,541,805,0.6720496894409937,1.0,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,24,5,7,3,4,2,5,1,233189.02908340358
212,398,805,0.49440993788819876,1.0,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,24,4,7,1,4,1,5,1,234693.97781217739
213,392,805,0.48695652173913045,0.7363636363636363,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,23,4,7,0,5,0,5,1,236208.02343090335
214,383,805,0.47577639751552797,0.8181818181818182,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,19,2,5,0,4,0,5,1,237709.74309269153
215,326,805,0.4049689440993789,0.8181818181818182,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,16,0,5,0,3,0,5,1,239120.37942114635
216,286,805,0.3552795031055901,0.8181818181818182,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,16,0,6,0,4,0,5,1,240468.74601275907
217,357,805,0.4434782608695652,0.9083333333333333,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,17,1,7,1,5,1,5,1,241915.94214982635
218,426,805,0.529192546583851,0.9111111111111111,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,21,2,7,1,4,1,5,1,243482.9005417956
219,461,805,0.5726708074534161,0.9,1.2232425122833346,0.27627732972314906,0,0,up,0.2775067176799375,demand/capacity=1.09,21,3,6,1,3,1,5,1,245128.92910920343
220,272,805,0.337888198757764,0.9,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,21,2,8,0,3,0,5,1,246486.20366591605
221,256,805,0.31801242236024846,0.48,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,25,1,10,0,6,0,5,1,247798.8946899333
222,369,805,0.4583850931677019,0.925,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,23,0,6,0,4,0,5,1,249256.07100806822
223,400,805,0.4968944099378882,0.8833333333333333,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,21,0,3,0,2,0,5,1,250764.96702317282
224,376,805,0.4670807453416149,0.8105263157894737,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,19,1,9,1,4,1,5,1,252247.26945538973
225,313,805,0.38881987577639754,0.81,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,20,2,8,1,5,1,5,1,253664.6749577821
226,494,805,0.613664596273292,0.9333333333333333,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,26,1,9,0,5,0,5,1,255337.60964912275
227,424,805,0.5267080745341615,0.9272727272727272,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,26,3,7,2,3,2,5,1,256912.78930950366
228,445,805,0.5527950310559007,0.9272727272727272,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,23,3,7,1,4,1,5,1,258534.8660287081
229,273,805,0.3391304347826087,0.52,0.9580163517002553,0.2226076654285871,0,0,none,0.0,low pressure,21,1,8,0,5,0,5,1,259897.81284595173
230,346,805,0.4298136645962733,0.95,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,26,2,10,1,6,1,5,1,261353.622971198
231,352,805,0.4372670807453416,0.9818181818181818,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,23,3,7,2,6,2,5,1,262786.31946008065
232,328,805,0.4074534161490683,0.9818181818181818,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,19,3,3,0,3,0,5,1,264191.38978797256
233,386,805,0.4795031055900621,0.8181818181818182,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,20,3,9,2,6,2,5,1,265697.4776128154
234,332,805,0.4124223602484472,0.62,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,19,3,8,1,3,1,5,1,267132.2644127028
235,419,805,0.5204968944099378,0.7363636363636363,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,22,2,5,0,4,0,5,1,268712.414004597
236,421,805,0.5229813664596273,0.8583333333333333,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,22,1,9,1,5,1,5,1,270279.26912702876
237,366,805,0.4546583850931677,0.8583333333333333,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,18,2,5,1,4,1,5,1,271752.09231635235
238,351,805,0.4360248447204969,0.8636363636363636,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,15,3,5,1,4,1,5,1,273166.6376418988
239,265,805,0.32919254658385094,0.8636363636363636,1.024965372124565,0.22738836176105925,0,0,none,0.28205498161580955,demand/capacity=1.09,13,3,2,1,2,1,5,1,274439.76630077866
240,390,805,0.484472049689441,0.8636363636363636,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,14,3,7,2,6,2,5,1,275915.88747771835
241,301,805,0.3739130434782609,0.86,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,16,3,6,1,4,1,5,1,277262.05410920345
242,255,805,0.3167701863354037,0.825,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,14,2,2,0,2,0,5,1,278527.88740735524
243,375,805,0.4658385093167702,0.84,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,18,3,10,3,7,2,5,1,279995.0912374519
244,424,805,0.5267080745341615,0.84,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,20,7,7,4,4,2,5,1,281556.47192513366
245,419,805,0.5204968944099378,0.84,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,19,9,3,3,3,2,5,1,283112.1442794821
246,196,805,0.24347826086956523,0.8583333333333333,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,15,5,6,0,5,0,5,1,284311.00049254147
247,187,805,0.23229813664596274,0.8583333333333333,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,15,3,6,0,3,0,5,1,285479.14424430055
248,243,805,0.3018633540372671,0.925,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,19,0,8,0,6,0,5,1,286735.03309409885
249,294,805,0.3652173913043478,0.9,1.0605454362870794,0.21489089355183597,0,0,none,0.3205366777433558,demand/capacity=1.11,24,1,10,1,5,1,5,1,288086.652007693
250,362,805,0.4496894409937888,0.9,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,25,2,5,1,3,1,5,1,289562.8510296463
251,247,805,0.306832298136646,0.825,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,18,1,4,0,3,0,5,1,290859.9343395253
252,275,805,0.3416149068322981,0.825,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,17,1,6,0,4,0,5,1,292187.20425227506
253,202,805,0.25093167701863356,0.5916666666666667,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,14,0,4,0,3,0,5,1,293382.5141664321
254,356,805,0.4422360248447205,0.7666666666666667,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,24,2,15,2,8,2,5,1,294848.9730743972
255,398,805,0.49440993788819876,0.6333333333333333,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,27,4,7,2,4,2,5,1,296403.7615278168
256,355,805,0.4409937888198758,0.67,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,22,4,4,0,3,0,5,1,297891.5813279857
257,192,805,0.23850931677018633,0.67,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,16,1,6,0,3,0,5,1,299102.4308330987
258,351,805,0.4360248447204969,0.9052631578947369,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,19,0,10,0,7,0,5,1,300547.7056009006
259,408,805,0.506832298136646,0.8526315789473684,1.0009400104965942,0.2311762575018414,0,0,none,0.3236665779312746,demand/capacity=1.11,23,1,7,1,3,1,5,1,302071.3356318603
260,463,805,0.5751552795031056,0.8526315789473684,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,23,4,4,3,4,2,5,1,303704.4803687024
261,353,805,0.43850931677018634,0.77,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,19,9,7,6,4,2,5,1,305159.00763439335
262,332,805,0.4124223602484472,0.65,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,17,8,8,1,5,1,5,1,306574.4099000843
263,339,805,0.42111801242236024,0.65,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,17,7,1,3,1,2,5,1,308002.1651069517
264,232,805,0.28819875776397513,0.65,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,12,6,2,1,2,1,5,1,309258.9729453981
265,82,805,0.10186335403726708,0.425,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,5,3,3,0,3,0,5,1,310267.99647011905
266,171,805,0.2124223602484472,0.425,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,9,0,4,0,4,0,5,1,311426.09816821455
267,297,805,0.368944099378882,0.6,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,15,1,8,1,5,1,5,1,312800.89603855886
268,311,805,0.38633540372670805,0.57,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,18,1,7,0,4,0,5,1,314206.6473402757
269,413,805,0.5130434782608696,0.968421052631579,1.1271887398816007,0.24912475512920607,0,0,none,0.39362549217155784,demand/capacity=1.15,20,3,6,3,4,2,5,1,315762.53081902605
270,383,805,0.47577639751552797,1.0,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,15,8,2,5,2,2,5,1,317254.11884323094
271,373,805,0.46335403726708074,1.0,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,13,9,6,2,3,2,5,1,318725.96422037703
272,248,805,0.30807453416149067,0.67,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,16,7,9,0,4,0,5,1,319996.8562482408
273,360,805,0.4472049689440994,0.67,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,23,3,9,1,6,1,5,1,321473.5026620695
274,390,805,0.484472049689441,0.67,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,21,8,3,7,3,2,5,1,322999.4609954028
275,348,805,0.4322981366459627,0.6,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,20,8,9,1,4,1,5,1,324477.211792851
276,345,805,0.42857142857142855,0.9833333333333333,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,16,12,5,4,4,2,5,1,325908.3748710009
277,354,805,0.43975155279503103,0.8333333333333334,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,20,10,6,3,3,2,5,1,327362.0263392437
278,231,805,0.28695652173913044,0.55,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,18,6,9,0,5,0,5,1,328606.99200206384
279,273,805,0.3391304347826087,0.55,1.0345596023457777,0.2441016442372027,0,0,up,0.39852433136085796,demand/capacity=1.15,21,4,5,1,4,1,5,1,329922.79977014713
280,292,805,0.3627329192546584,0.55,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,21,2,7,1,4,1,5,1,331274.2766558775
281,357,805,0.4434782608695652,0.7789473684210526,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,23,1,8,0,6,0,5,1,332733.3442513367
282,391,805,0.4857142857142857,0.8470588235294118,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,21,1,5,1,4,1,5,1,334255.39908762526
283,432,805,0.5366459627329192,0.6909090909090909,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,23,3,9,2,4,2,5,1,335870.1867670511
284,379,805,0.47080745341614905,0.8333333333333334,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,20,4,7,2,4,2,5,1,337388.6371259028
285,328,805,0.4074534161490683,0.8333333333333334,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,19,3,5,0,3,0,5,1,338812.66101416625
286,321,805,0.3987577639751553,0.925,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,19,3,9,2,6,2,5,1,340201.532390468
287,368,805,0.45714285714285713,0.925,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,23,2,7,0,5,0,5,1,341682.381039497
288,299,805,0.37142857142857144,0.6222222222222222,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,24,3,9,1,3,1,5,1,343071.1572028331
289,251,805,0.31180124223602484,0.6222222222222222,0.9505470111580665,0.20690416886516982,0,0,none,0.0,low pressure,20,1,5,0,3,0,5,1,344386.1133900927
290,453,805,0.5627329192546584,0.9181818181818182,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,26,1,11,1,7,1,5,1,346001.53816024
291,432,805,0.5366459627329192,0.9181818181818182,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,26,2,9,1,3,1,5,1,347587.3648911716
292,420,805,0.5217391304347826,0.9181818181818182,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,28,4,7,2,4,2,5,1,349161.3024322167
293,336,805,0.41739130434782606,0.9333333333333333,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,28,4,12,1,5,1,5,1,350572.4575945209
294,337,805,0.4186335403726708,0.9333333333333333,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,25,7,4,3,3,2,5,1,351985.750011727
295,348,805,0.4322981366459627,0.9333333333333333,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,23,4,6,0,4,0,5,1,353414.15594802494
296,383,805,0.47577639751552797,0.7411764705882353,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,16,4,5,1,5,1,5,1,354912.220975232
297,382,805,0.4745341614906832,0.66,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,18,4,7,3,3,2,5,1,356431.83596022124
298,370,805,0.45962732919254656,0.66,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,18,6,7,2,3,2,5,1,357932.48616192874
299,254,805,0.315527950310559,0.49333333333333335,1.1157020515991158,0.22974320243538454,0,0,none,0.3391538513347814,demand/capacity=1.12,23,6,10,1,3,1,5,1,359266.1742424241
300,287,805,0.3565217391304348,0.7916666666666666,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,22,5,5,2,4,2,5,1,360611.1693404633
301,293,805,0.3639751552795031,0.7916666666666666,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,28,2,14,0,8,0,5,1,361975.2300989772
302,378,805,0.46956521739130436,0.74,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,28,1,8,0,5,0,5,1,363478.9873815553
303,325,805,0.40372670807453415,0.73,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,31,1,9,1,6,1,5,1,364907.2671920441
304,379,805,0.47080745341614905,0.7272727272727273,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,23,4,6,3,6,2,5,1,366401.89912280685
305,420,805,0.5217391304347826,0.8705882352941177,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,23,4,8,1,4,1,5,1,367988.1045829813
306,456,805,0.5664596273291925,0.875,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,23,5,7,1,3,1,5,1,369625.27116755774
307,342,805,0.4248447204968944,0.8705882352941177,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,23,1,9,0,5,0,5,1,371080.3193310815
308,318,805,0.3950310559006211,0.6,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,25,1,9,1,4,1,5,1,372504.1125926445
309,309,805,0.3838509316770186,0.75,0.9590701621383615,0.20763103217721232,0,0,none,0.0,low pressure,21,2,3,1,3,1,5,1,373891.9058542075
310,361,805,0.4484472049689441,0.9181818181818182,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,18,1,4,0,3,0,5,1,375334.523477812
311,390,805,0.484472049689441,0.93,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,17,1,10,1,6,1,5,1,376812.2603081901
312,393,805,0.48819875776397514,0.93,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,22,2,9,1,5,1,5,1,378318.59941129544
313,377,805,0.4683229813664596,0.93,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,26,5,7,3,3,2,5,1,379801.09640913765
314,373,805,0.46335403726708074,0.69,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,22,4,6,0,5,0,5,1,381284.47821090143
315,436,805,0.5416149068322982,0.990909090909091,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,23,3,9,1,5,1,5,1,382864.7976240734
316,438,805,0.5440993788819876,0.9818181818181818,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,15,4,2,3,2,2,5,1,384436.0998921098
317,418,805,0.5192546583850932,0.9818181818181818,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,18,7,7,3,3,2,5,1,385982.4021601462
318,254,805,0.315527950310559,0.8526315789473684,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,13,6,5,0,3,0,5,1,387259.07229805784
319,264,805,0.3279503105590062,0.7166666666666667,1.0343153171351396,0.21446306057326542,0,0,none,0.29061300239952814,demand/capacity=1.10,20,3,8,1,4,1,5,1,388555.17604840966
